5,151,0.45
5,152,0.43
5,153,0.29
5,154,0.37
5,155,0.41
5,156,0.37
5,157,0.35
5,158,0.41
5,159,0.43
5,160,0.38
5,161,0.43
5,162,0.46
5,163,0.29
5,164,0.46
5,165,0.27
5,166,0.39
5,167,0.42
5,168,0.33
5,169,0.44
5,170,0.26
5,171,0.28
5,172,0.30
5,173,0.34
5,174,0.47
5,175,0.38
5,176,0.49
5,177,0.31
5,178,0.37
5,179,0.38
5,180,0.35
5,181,0.27
5,182,0.26
5,183,0.41
5,184,0.36
5,185,0.48
5,186,0.31
5,187,0.35
5,188,0.36
5,189,0.28
5,190,0.35
5,191,0.32
5,192,0.35
5,193,0.26
5,194,0.35
5,195,0.38
5,196,0.41
5,197,0.46
5,198,0.27
5,199,0.30
5,200,0.27
5,201,0.29
5,202,0.32
5,203,0.40
5,204,0.42
5,205,0.29
5,206,0.25
5,207,0.37
5,208,0.39
5,209,0.49
5,210,0.26
5,211,0.32
5,212,0.26
5,213,0.27
5,214,0.30
5,215,0.26
5,216,0.47
5,217,0.49
5,218,0.30
5,219,0.31
5,220,0.41
5,221,0.48
5,222,0.30
5,223,0.44
5,224,0.47
5,225,0.39
5,226,0.48
5,227,0.41
5,228,0.47
5,229,0.26
5,230,0.26
5,231,0.32
5,232,0.43
5,233,0.33
5,234,0.42
5,235,0.32
5,236,0.43
5,237,0.35
5,238,0.39
5,239,0.47
5,240,0.45
5,241,0.33
5,242,0.49
5,243,0.33
5,244,0.47
5,245,0.43
5,246,0.26
5,247,0.30
5,248,0.42
5,249,0.33
5,250,0.42
5,251,0.33
5,252,0.27
5,253,0.41
5,254,0.32
5,255,0.34
5,256,0.44
5,257,0.32
5,258,0.33
5,259,0.47
5,260,0.32
5,261,0.45
5,262,0.49
5,263,0.28
5,264,0.43
5,265,0.38
5,266,0.30
5,267,0.31
5,268,0.43
5,269,0.41
5,270,0.49
5,271,0.39
5,272,0.44
5,273,0.45
5,274,0.29
5,275,0.50
5,276,0.35
5,277,0.31
5,278,0.27
5,279,0.34
5,280,0.44
5,281,0.34
5,282,0.41
5,283,0.49
5,284,0.25
5,285,0.35
5,286,0.37
5,287,0.50
5,288,0.47
5,289,0.40
5,290,0.34
5,291,0.50
5,292,0.42
5,293,0.34
5,294,0.36
5,295,0.48
5,296,0.38
5,297,0.28
5,298,0.34
5,299,0.43
5,300,0.31
5,301,0.29
5,302,0.33
5,303,0.43
5,304,0.41
5,305,0.30
5,306,0.43
5,307,0.45
5,308,0.28
5,309,0.47
5,310,0.38
5,311,0.35
5,312,0.43
5,313,0.47
5,314,0.33
5,315,0.34
5,316,0.30
5,317,0.37
5,318,0.47
5,319,0.44
5,320,0.32
5,321,0.27
5,322,0.37
5,323,0.34
5,324,0.35
5,325,0.45
5,326,0.44
5,327,0.30
5,328,0.37
5,329,0.29
5,330,0.34
5,331,0.47
5,332,0.49
5,333,0.31
5,334,0.48
5,335,0.42
5,336,0.41
5,337,0.42
5,338,0.42
5,339,0.44
5,340,0.25
5,341,0.39
5,342,0.39
5,343,0.42
5,344,0.29
5,345,0.43
5,346,0.29
5,347,0.36
5,348,0.47
5,349,0.41
5,350,0.35
5,351,0.34
5,352,0.45
5,353,0.40
5,354,0.41
5,355,0.42
5,356,0.27
5,357,0.45
5,358,0.41
5,359,0.30
5,360,0.48
5,361,0.25
5,362,0.29
5,363,0.36
5,364,0.26
5,365,0.33
5,366,0.33
5,367,0.33
5,368,0.38
5,369,0.33
5,370,0.32
5,371,0.42
5,372,0.50
5,373,0.45
5,374,0.37
5,375,0.26
5,376,0.37
5,377,0.28
5,378,0.33
5,379,0.45
5,380,0.34
5,381,0.25
5,382,0.34
5,383,0.37
5,384,0.33
5,385,0.34
5,386,0.25
5,387,0.50
5,388,0.45
5,389,0.45
5,390,0.29
5,391,0.34
5,392,0.25
5,393,0.35
5,394,0.35
5,395,0.39
5,396,0.29
5,397,0.46
5,398,0.25
5,399,0.28
5,400,0.28
